"version","previous_version","relative_path","logical_path","artifact_role","extension","bytes","line_count","sha256","eol_normalized_sha256","version_token_normalized_sha256","previous_same_logical_path","byte_identical_to_previous","eol_text_identical_to_previous","version_token_text_identical_to_previous"
"v1.0.15","v1.0.14","demo_lco_heat.py","demo_lco_heat.py","SUPPORT_CODE",".py","4411","74","3f0aea01f8132bc3d889fd4a565a6901b11ede995c1404c9d408639d867c863f","3f0aea01f8132bc3d889fd4a565a6901b11ede995c1404c9d408639d867c863f","e03b1552a8c18d791ef8c72ef8c4b8894d440a2bc6c53d2a39e2a935e89b4daf","True","False","False","False"
"v1.0.15","v1.0.14","figs\graph_suite_v1015.png","figs\graph_suite_v{compact_version}.png","FIGURE_ASSET",".png","223004",,"5fff0ded45cd9ab4833ec85b5fae00916893832b4c56b032e4ba77990a279b8d","","","True","False","False","False"
"v1.0.15","v1.0.14","figs\P4_lco_heat_validation.png","figs\P4_lco_heat_validation.png","FIGURE_ASSET",".png","98479",,"d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","","","True","False","False","False"
"v1.0.15","v1.0.14","FITTING_GUIDE.md","FITTING_GUIDE.md","GUIDE",".md","14387","100","2ced16e629ab578ae73814549502fc8fa7db66d58c0a5639c9f1c4884486d72c","2ced16e629ab578ae73814549502fc8fa7db66d58c0a5639c9f1c4884486d72c","2ced16e629ab578ae73814549502fc8fa7db66d58c0a5639c9f1c4884486d72c","True","True","True","False"
"v1.0.15","v1.0.14","golden_graphite_ref.npz","golden_graphite_ref.npz","DATA_CONTAINER",".npz","107324",,"61b7f59b809417f46618039d1eecf5cc1aca9ed2d0202fcda7d909386c00d0c2","","","True","False","False","False"
"v1.0.15","v1.0.14","graph_suite_v1015.py","graph_suite_v{compact_version}.py","SUPPORT_CODE",".py","8831","146","0fa265fa0534861d333205ec3ca5f9ef1d02a4b5196e876ad36b6a7a42d4e96b","0fa265fa0534861d333205ec3ca5f9ef1d02a4b5196e876ad36b6a7a42d4e96b","031f3bff9624ea570eb7b3d1c70bde321fec25c305bb83b452c78d902ce95e45","True","False","False","False"
"v1.0.15","v1.0.14","graphite_ica_ch1_v1.0.15.pdf","graphite_ica_ch1_{version}.pdf","PDF_OUTPUT",".pdf","770286",,"5b768e193d181da79a9b74756a1829398fddf47dc6393fd4c904da6ea7b0ecea","","","True","False","False","False"
"v1.0.15","v1.0.14","graphite_ica_ch1_v1.0.15.tex","graphite_ica_ch1_{version}.tex","TEX_SOURCE",".tex","288762","3513","0488077daaa325c6a134b3e9d94adf4d8ba93bde04fbee40ab06e86be5bac703","0488077daaa325c6a134b3e9d94adf4d8ba93bde04fbee40ab06e86be5bac703","627108fce741b22f43e18e858eb056b9094b3e3cda3590cd1a92348be5cb429e","True","False","False","False"
"v1.0.15","v1.0.14","graphite_ica_ch2_v1.0.15.pdf","graphite_ica_ch2_{version}.pdf","PDF_OUTPUT",".pdf","382463",,"f6d1d965ecca55d1d2d2e2b6cc078b78aa925613ea9d2c422572aea76f8c062d","","","True","False","False","False"
"v1.0.15","v1.0.14","graphite_ica_ch2_v1.0.15.tex","graphite_ica_ch2_{version}.tex","TEX_SOURCE",".tex","75690","887","6e5ebd10fbe53fa69fc7dbc5b89cf1b69111d2fae63432711dc0119ef2e229c1","6e5ebd10fbe53fa69fc7dbc5b89cf1b69111d2fae63432711dc0119ef2e229c1","c523017bba6440c93f44b491693640cd11934ad1ae7946c615b8f288d960bde2","True","False","False","False"
"v1.0.15","v1.0.14","HANDOVER_v1.0.15.md","HANDOVER_{version}.md","HANDOVER_OR_LEDGER",".md","5209","30","3541defa7722f8ec3c25984132971eec92dd6f4a653b77b7820dbe4aaec8eaf7","3541defa7722f8ec3c25984132971eec92dd6f4a653b77b7820dbe4aaec8eaf7","6bfe0b6cfb85cb6e2798c45225c9c5f961bfb8717f6079d56613e7f829a6332b","True","False","False","False"
"v1.0.15","v1.0.14","plot_dqdv.py","plot_dqdv.py","SUPPORT_CODE",".py","5559","136","f77c42cdfcd95afb76af505884cddeacfa72826008b89ee4117c9e2e5a45f585","f77c42cdfcd95afb76af505884cddeacfa72826008b89ee4117c9e2e5a45f585","5d1580d0ffd94e8251976dbcac19c164dc3001f4be90b95783582ab5c9e6340b","True","False","False","False"
"v1.0.15","v1.0.14","sample_test_v1015.png","sample_test_v{compact_version}.png","TEST_OR_EXAMPLE",".png","281515",,"0714786d4153fa02f9668e930dfdc21bdee845ce1cec4b81e1f5c8854ec9be2d","","","True","False","False","False"
"v1.0.15","v1.0.14","sample_test_v1015.py","sample_test_v{compact_version}.py","TEST_OR_EXAMPLE",".py","6386","125","bd183a0b2bfb8e522590604ad8122716a8546d33b13dbd6b7021aafc3bc271f6","bd183a0b2bfb8e522590604ad8122716a8546d33b13dbd6b7021aafc3bc271f6","03dabfcea2e97a8f51224cdfe58ca42c8839e20826169807693887aecf527730","True","False","False","False"
"v1.0.15","v1.0.14","test_regression_graphite.py","test_regression_graphite.py","TEST_OR_EXAMPLE",".py","3691","86","ebbd4032447ef78d7a9504c5dbacecd9bdced35dbbf814dc5b71ef874e11df72","ebbd4032447ef78d7a9504c5dbacecd9bdced35dbbf814dc5b71ef874e11df72","b0f6672f6d555d7f016c10868d5f35121afa2ef73b939e60c92ec588f7bac508","True","False","False","True"
"v1.0.16","v1.0.15","Anode_Fit_v1.0.16.py","Anode_Fit_{version}.py","MAIN_CODE",".py","55421","931","2079064eaed3572ca3962fd0c9c3aa664f19ea0d7de965ec05b512a396d50ef1","2079064eaed3572ca3962fd0c9c3aa664f19ea0d7de965ec05b512a396d50ef1","43659655b535898ad5124f30aaf0630da368e38ab1d6e6eb83620614602d458d","True","False","False","False"
"v1.0.16","v1.0.15","appendix_phase_separation.pdf","appendix_phase_separation.pdf","PDF_OUTPUT",".pdf","239939",,"9c72d9d4663ada439c3b057d54d2a9363bb3fe126d617a1263373ba214d8b3db","","","True","False","False","False"
"v1.0.16","v1.0.15","appendix_phase_separation.tex","appendix_phase_separation.tex","TEX_SOURCE",".tex","33671","493","6aa941053d0ee7ea872b10a503cd19cde84980680eb4fc08a3cf14ae6af6f7f7","6aa941053d0ee7ea872b10a503cd19cde84980680eb4fc08a3cf14ae6af6f7f7","6aa941053d0ee7ea872b10a503cd19cde84980680eb4fc08a3cf14ae6af6f7f7","True","True","True","False"
"v1.0.16","v1.0.15","demo_lco_heat.py","demo_lco_heat.py","SUPPORT_CODE",".py","4411","74","d07982f3936409150768edc4b2e567da6b7e64d757a6b261d3bd1ff17ad1bda5","d07982f3936409150768edc4b2e567da6b7e64d757a6b261d3bd1ff17ad1bda5","e03b1552a8c18d791ef8c72ef8c4b8894d440a2bc6c53d2a39e2a935e89b4daf","True","False","False","True"
"v1.0.16","v1.0.15","figs\anode_fit_v1_0_14_dqdv.png","figs\anode_fit_v1_0_14_dqdv.png","FIGURE_ASSET",".png","184214",,"230aee2ffed476fb9b9e3a4c38b364c0321da65a15da680fb9250e7dfa44d9d8","","","False","False","False","False"
"v1.0.16","v1.0.15","figs\graph_suite_v1015.png","figs\graph_suite_v1015.png","FIGURE_ASSET",".png","223004",,"5fff0ded45cd9ab4833ec85b5fae00916893832b4c56b032e4ba77990a279b8d","","","False","False","False","False"
"v1.0.16","v1.0.15","figs\graph_suite_v1016.png","figs\graph_suite_v{compact_version}.png","FIGURE_ASSET",".png","223061",,"0367724d90a210c912881acb52e0bb1a5c016ecbc8a4ae55f3b2fc7ab1298167","","","True","False","False","False"
"v1.0.16","v1.0.15","figs\P4_lco_heat_validation.png","figs\P4_lco_heat_validation.png","FIGURE_ASSET",".png","98479",,"d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","","","True","True","False","False"
"v1.0.16","v1.0.15","FITTING_GUIDE.md","FITTING_GUIDE.md","GUIDE",".md","17669","116","a099b62c3f60c151ccf6ade83d50c9fbdf394d047e1bce09d61610418739b823","a099b62c3f60c151ccf6ade83d50c9fbdf394d047e1bce09d61610418739b823","206458f2532371f3586c40f3aec0935807f6e828e1ea89e5abcf17e4085e412c","True","False","False","False"
"v1.0.16","v1.0.15","golden_graphite_ref.npz","golden_graphite_ref.npz","DATA_CONTAINER",".npz","107324",,"61b7f59b809417f46618039d1eecf5cc1aca9ed2d0202fcda7d909386c00d0c2","","","True","True","False","False"
"v1.0.16","v1.0.15","graph_suite_v1016.py","graph_suite_v{compact_version}.py","SUPPORT_CODE",".py","8831","146","9f911decef63002ee7d7535651c2e90d86c6ad8397bbeda980af7d79db90a396","9f911decef63002ee7d7535651c2e90d86c6ad8397bbeda980af7d79db90a396","031f3bff9624ea570eb7b3d1c70bde321fec25c305bb83b452c78d902ce95e45","True","False","False","True"
"v1.0.16","v1.0.15","graphite_ica_ch1_v1.0.16.pdf","graphite_ica_ch1_{version}.pdf","PDF_OUTPUT",".pdf","771061",,"49d59d6751c6db1047839f6473310ac39187ad721e0b29a40481970c22221f1b","","","True","False","False","False"
"v1.0.16","v1.0.15","graphite_ica_ch1_v1.0.16.tex","graphite_ica_ch1_{version}.tex","TEX_SOURCE",".tex","289283","3516","6697b4f6e0f9e9aac5c6559e25d394223c20887aa3f521ef297dedb1abb91a7a","6697b4f6e0f9e9aac5c6559e25d394223c20887aa3f521ef297dedb1abb91a7a","fcd0e2e62fae6bca33bdc682ea4bb5b84633119fa1dffa683d6b46a8ba752790","True","False","False","False"
"v1.0.16","v1.0.15","graphite_ica_ch2_v1.0.16.pdf","graphite_ica_ch2_{version}.pdf","PDF_OUTPUT",".pdf","384659",,"59432af5b62c1179e5112ae4a4d8d1ace029149cbd05bbb563f66542bc43a804","","","True","False","False","False"
"v1.0.16","v1.0.15","graphite_ica_ch2_v1.0.16.tex","graphite_ica_ch2_{version}.tex","TEX_SOURCE",".tex","76867","899","c5f93324935a752fdd05cdfc8ccb9b685be822ed18fd84213aec3354d3418fa7","c5f93324935a752fdd05cdfc8ccb9b685be822ed18fd84213aec3354d3418fa7","cb5640da6ede93d75ef74c2186d88e49f91bff72f53c4562ac7a219dc709a02a","True","False","False","False"
"v1.0.16","v1.0.15","HANDOVER_v1.0.16.md","HANDOVER_{version}.md","HANDOVER_OR_LEDGER",".md","3132","29","eb4df75c9bd683121118ee1738e6295d79cc3804039210d46b00bd51966f51ab","eb4df75c9bd683121118ee1738e6295d79cc3804039210d46b00bd51966f51ab","a0fd91fb6e43559d3ca263b843f17b172f18cfe54a39c42927b52604968b7f99","True","False","False","False"
"v1.0.16","v1.0.15","plot_dqdv.py","plot_dqdv.py","SUPPORT_CODE",".py","5559","136","afbc18391fb12e7710d482b9db078c8d61c3d96a9f507eadf0f63d031e8f91e4","afbc18391fb12e7710d482b9db078c8d61c3d96a9f507eadf0f63d031e8f91e4","5d1580d0ffd94e8251976dbcac19c164dc3001f4be90b95783582ab5c9e6340b","True","False","False","True"
"v1.0.16","v1.0.15","sample_test_v1016.png","sample_test_v{compact_version}.png","TEST_OR_EXAMPLE",".png","281688",,"be5d6e039a6f5e0aaf2a8fff345f4b6c4ddb4fecf2528b0d6002d065c9bb2648","","","True","False","False","False"
"v1.0.16","v1.0.15","sample_test_v1016.py","sample_test_v{compact_version}.py","TEST_OR_EXAMPLE",".py","6386","125","4f47419d0105f3034f2f7f754d641f48e57d2ae11f0f0a8b27f4aadadf6a99d4","4f47419d0105f3034f2f7f754d641f48e57d2ae11f0f0a8b27f4aadadf6a99d4","03dabfcea2e97a8f51224cdfe58ca42c8839e20826169807693887aecf527730","True","False","False","True"
"v1.0.16","v1.0.15","test_regression_graphite.py","test_regression_graphite.py","TEST_OR_EXAMPLE",".py","3691","86","9bf851cfedb67e1c838d02a17d6369980c929bfdfea4dc0c9744d97caf3ca15a","9bf851cfedb67e1c838d02a17d6369980c929bfdfea4dc0c9744d97caf3ca15a","b0f6672f6d555d7f016c10868d5f35121afa2ef73b939e60c92ec588f7bac508","True","False","False","True"
"v1.0.17","v1.0.16","Anode_Fit_v1.0.17.py","Anode_Fit_{version}.py","MAIN_CODE",".py","55421","931","2079064eaed3572ca3962fd0c9c3aa664f19ea0d7de965ec05b512a396d50ef1","2079064eaed3572ca3962fd0c9c3aa664f19ea0d7de965ec05b512a396d50ef1","2079064eaed3572ca3962fd0c9c3aa664f19ea0d7de965ec05b512a396d50ef1","True","True","True","False"
"v1.0.17","v1.0.16","appendix_phase_separation.pdf","appendix_phase_separation.pdf","PDF_OUTPUT",".pdf","240734",,"2fa6d995be82013488cb677439a549b586bc6b3a13059607d7897e888d829529","","","True","False","False","False"
"v1.0.17","v1.0.16","appendix_phase_separation.tex","appendix_phase_separation.tex","TEX_SOURCE",".tex","34046","493","cb4da5ee9ae20813e5604f5b45315f4e27f9ac139ad3e1cf4e20363dcb82b4c5","cb4da5ee9ae20813e5604f5b45315f4e27f9ac139ad3e1cf4e20363dcb82b4c5","d413798caf293a8fdcecbd40ea96bad21a4c1770cc57f8799492e4a05a880fb2","True","False","False","False"
"v1.0.17","v1.0.16","demo_lco_heat.py","demo_lco_heat.py","SUPPORT_CODE",".py","4411","74","89583533736b60710434c877e074f7365dfb5ed47345b51097fb80ccde148393","89583533736b60710434c877e074f7365dfb5ed47345b51097fb80ccde148393","e03b1552a8c18d791ef8c72ef8c4b8894d440a2bc6c53d2a39e2a935e89b4daf","True","False","False","True"
"v1.0.17","v1.0.16","figs\anode_fit_v1_0_14_dqdv.png","figs\anode_fit_v1_0_14_dqdv.png","FIGURE_ASSET",".png","184214",,"230aee2ffed476fb9b9e3a4c38b364c0321da65a15da680fb9250e7dfa44d9d8","","","True","True","False","False"
"v1.0.17","v1.0.16","figs\graph_suite_v1015.png","figs\graph_suite_v1015.png","FIGURE_ASSET",".png","223004",,"5fff0ded45cd9ab4833ec85b5fae00916893832b4c56b032e4ba77990a279b8d","","","True","True","False","False"
"v1.0.17","v1.0.16","figs\graph_suite_v1016.png","figs\graph_suite_v1016.png","FIGURE_ASSET",".png","223061",,"0367724d90a210c912881acb52e0bb1a5c016ecbc8a4ae55f3b2fc7ab1298167","","","False","False","False","False"
"v1.0.17","v1.0.16","figs\P4_lco_heat_validation.png","figs\P4_lco_heat_validation.png","FIGURE_ASSET",".png","98479",,"d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","","","True","True","False","False"
"v1.0.17","v1.0.16","FITTING_GUIDE.md","FITTING_GUIDE.md","GUIDE",".md","17669","116","a099b62c3f60c151ccf6ade83d50c9fbdf394d047e1bce09d61610418739b823","a099b62c3f60c151ccf6ade83d50c9fbdf394d047e1bce09d61610418739b823","a099b62c3f60c151ccf6ade83d50c9fbdf394d047e1bce09d61610418739b823","True","True","True","False"
"v1.0.17","v1.0.16","golden_graphite_ref.npz","golden_graphite_ref.npz","DATA_CONTAINER",".npz","107324",,"61b7f59b809417f46618039d1eecf5cc1aca9ed2d0202fcda7d909386c00d0c2","","","True","True","False","False"
"v1.0.17","v1.0.16","graph_suite_v1017.py","graph_suite_v{compact_version}.py","SUPPORT_CODE",".py","8831","146","b0a6a87ae8bfc422d0181d87f5a9f8536a6ba897184e5553d9183c5fec846795","b0a6a87ae8bfc422d0181d87f5a9f8536a6ba897184e5553d9183c5fec846795","031f3bff9624ea570eb7b3d1c70bde321fec25c305bb83b452c78d902ce95e45","True","False","False","True"
"v1.0.17","v1.0.16","graphite_ica_ch1_v1.0.17.pdf","graphite_ica_ch1_{version}.pdf","PDF_OUTPUT",".pdf","771386",,"02e83b70ddf991faeaf98078b14e0dc1db6d766e02bfef73f5ae4c41a65439fa","","","True","False","False","False"
"v1.0.17","v1.0.16","graphite_ica_ch1_v1.0.17.tex","graphite_ica_ch1_{version}.tex","TEX_SOURCE",".tex","289837","3521","356505705be251c339d9ba89cb5932918390cc0d3901ccaf7927761e70773a36","356505705be251c339d9ba89cb5932918390cc0d3901ccaf7927761e70773a36","62c94ffe62d6bd92c28b74b3685bed03e5feff2d571ab5cae54f66381e87a765","True","False","False","False"
"v1.0.17","v1.0.16","graphite_ica_ch2_v1.0.17.pdf","graphite_ica_ch2_{version}.pdf","PDF_OUTPUT",".pdf","385616",,"e778590c3ec2467cfee417b7055f1bbd4c1831240afdfb22a971e44deda35301","","","True","False","False","False"
"v1.0.17","v1.0.16","graphite_ica_ch2_v1.0.17.tex","graphite_ica_ch2_{version}.tex","TEX_SOURCE",".tex","77935","899","12a080eadd988acf45220e06b1b758146e59ecba6aa123ec57b7dcb0e821e6e0","12a080eadd988acf45220e06b1b758146e59ecba6aa123ec57b7dcb0e821e6e0","8add5980ec55a1fe49f383f2f03b0b6a5cba42001d34f60bd35883785f87bb73","True","False","False","False"
"v1.0.17","v1.0.16","HANDOVER_v1.0.17.md","HANDOVER_{version}.md","HANDOVER_OR_LEDGER",".md","5157","33","4fe9d3cc7829af267efa386c4b04866d15abe16144d6e8c55811a15dcb5408db","4fe9d3cc7829af267efa386c4b04866d15abe16144d6e8c55811a15dcb5408db","6187dab56d76f06dcc5b3ad975b10ed3494a698e3192931376e1b4c1b5d1bc5f","True","False","False","False"
"v1.0.17","v1.0.16","plot_dqdv.py","plot_dqdv.py","SUPPORT_CODE",".py","5559","136","494535eb67e25d473ade4ca4afa425f505a802e4eb3325c165bf5bb698685192","494535eb67e25d473ade4ca4afa425f505a802e4eb3325c165bf5bb698685192","5d1580d0ffd94e8251976dbcac19c164dc3001f4be90b95783582ab5c9e6340b","True","False","False","True"
"v1.0.17","v1.0.16","sample_test_v1017.py","sample_test_v{compact_version}.py","TEST_OR_EXAMPLE",".py","6386","125","73162fa0379ff5914e2cacd0f7171ea16675d779bc5e7f5fadbef1803533136f","73162fa0379ff5914e2cacd0f7171ea16675d779bc5e7f5fadbef1803533136f","03dabfcea2e97a8f51224cdfe58ca42c8839e20826169807693887aecf527730","True","False","False","True"
"v1.0.17","v1.0.16","test_regression_graphite.py","test_regression_graphite.py","TEST_OR_EXAMPLE",".py","3691","86","44f0c2a11d734f81a07c5eb9df1d9d36c0be5b6cd253c36416c395a0ed7f0f45","44f0c2a11d734f81a07c5eb9df1d9d36c0be5b6cd253c36416c395a0ed7f0f45","b0f6672f6d555d7f016c10868d5f35121afa2ef73b939e60c92ec588f7bac508","True","False","False","True"
"v1.0.18.1","v1.0.17","Anode_Fit_v1.0.18.1.py","Anode_Fit_{version}.py","MAIN_CODE",".py","55421","931","2079064eaed3572ca3962fd0c9c3aa664f19ea0d7de965ec05b512a396d50ef1","2079064eaed3572ca3962fd0c9c3aa664f19ea0d7de965ec05b512a396d50ef1","2079064eaed3572ca3962fd0c9c3aa664f19ea0d7de965ec05b512a396d50ef1","True","True","True","True"
"v1.0.18.1","v1.0.17","appendix_phase_separation.pdf","appendix_phase_separation.pdf","PDF_OUTPUT",".pdf","245454",,"b281132c001e78b3d596ed029c6c45edc7bb37beeb0306661252f8741d99d686","","","True","False","False","False"
"v1.0.18.1","v1.0.17","appendix_phase_separation.tex","appendix_phase_separation.tex","TEX_SOURCE",".tex","34358","496","8ed814d70d5b6b9fcd2ec7704b2ac3d22ea38bcfeabc970e85139b0d11d8d8e8","8ed814d70d5b6b9fcd2ec7704b2ac3d22ea38bcfeabc970e85139b0d11d8d8e8","8568409c2457022ec88d7c1b0d9aa296138209a10a2e966face51f7e6ee8966d","True","False","False","False"
"v1.0.18.1","v1.0.17","demo_lco_heat.py","demo_lco_heat.py","SUPPORT_CODE",".py","4417","74","b5494d68568934a262e3597f47704cb79d10e17c453ae759b8c40a345f411a0c","b5494d68568934a262e3597f47704cb79d10e17c453ae759b8c40a345f411a0c","e03b1552a8c18d791ef8c72ef8c4b8894d440a2bc6c53d2a39e2a935e89b4daf","True","False","False","True"
"v1.0.18.1","v1.0.17","figs\anode_fit_v1_0_14_dqdv.png","figs\anode_fit_v1_0_14_dqdv.png","FIGURE_ASSET",".png","184214",,"230aee2ffed476fb9b9e3a4c38b364c0321da65a15da680fb9250e7dfa44d9d8","","","True","True","False","False"
"v1.0.18.1","v1.0.17","figs\graph_suite_v1015.png","figs\graph_suite_v1015.png","FIGURE_ASSET",".png","223004",,"5fff0ded45cd9ab4833ec85b5fae00916893832b4c56b032e4ba77990a279b8d","","","True","True","False","False"
"v1.0.18.1","v1.0.17","figs\graph_suite_v1016.png","figs\graph_suite_v1016.png","FIGURE_ASSET",".png","223061",,"0367724d90a210c912881acb52e0bb1a5c016ecbc8a4ae55f3b2fc7ab1298167","","","True","True","False","False"
"v1.0.18.1","v1.0.17","figs\P4_lco_heat_validation.png","figs\P4_lco_heat_validation.png","FIGURE_ASSET",".png","98479",,"d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","","","True","True","False","False"
"v1.0.18.1","v1.0.17","FITTING_GUIDE.md","FITTING_GUIDE.md","GUIDE",".md","17669","116","a099b62c3f60c151ccf6ade83d50c9fbdf394d047e1bce09d61610418739b823","a099b62c3f60c151ccf6ade83d50c9fbdf394d047e1bce09d61610418739b823","a099b62c3f60c151ccf6ade83d50c9fbdf394d047e1bce09d61610418739b823","True","True","True","True"
"v1.0.18.1","v1.0.17","golden_graphite_ref.npz","golden_graphite_ref.npz","DATA_CONTAINER",".npz","107324",,"61b7f59b809417f46618039d1eecf5cc1aca9ed2d0202fcda7d909386c00d0c2","","","True","True","False","False"
"v1.0.18.1","v1.0.17","graph_suite_v1018_1.py","graph_suite_v1018_1.py","SUPPORT_CODE",".py","8857","146","9d68f54a9d0e5df43062832e952146880a68eaf676937c9752626c59271d0398","9d68f54a9d0e5df43062832e952146880a68eaf676937c9752626c59271d0398","d5c49486d47d23367279bd9e52b4a4d3db890fc07b98b95e920881d888a2e3fe","False","False","False","False"
"v1.0.18.1","v1.0.17","graphite_ica_ch1_v1.0.18.1.pdf","graphite_ica_ch1_{version}.pdf","PDF_OUTPUT",".pdf","774874",,"3f9054eaf566192e31e2311ecdab1b52650577f90712d37437d2a8ac0dc7dc41","","","True","False","False","False"
"v1.0.18.1","v1.0.17","graphite_ica_ch1_v1.0.18.1.tex","graphite_ica_ch1_{version}.tex","TEX_SOURCE",".tex","290957","3543","21e5533ae0c0cd454773ac6a8a5532342be14d01677bf1a46aab0b5ed37c458c","21e5533ae0c0cd454773ac6a8a5532342be14d01677bf1a46aab0b5ed37c458c","d1f4a3efe2e1c8ca31d15b72de09db88347337849850073677d95c21896f1831","True","False","False","False"
"v1.0.18.1","v1.0.17","graphite_ica_ch2_v1.0.18.1.pdf","graphite_ica_ch2_{version}.pdf","PDF_OUTPUT",".pdf","385711",,"0b59da57b193b1d14df725184e6cfcec73e43ac532aa2f617905625c568ba700","","","True","False","False","False"
"v1.0.18.1","v1.0.17","graphite_ica_ch2_v1.0.18.1.tex","graphite_ica_ch2_{version}.tex","TEX_SOURCE",".tex","77945","899","39fe04c3bf00cdf03edba46f65e300f2addd381c4595299e7da962ed6a476baa","39fe04c3bf00cdf03edba46f65e300f2addd381c4595299e7da962ed6a476baa","58bdd11b2b169093310dfe023c6db91b2ac8c1a4e96294f494faeab7af0f291d","True","False","False","False"
"v1.0.18.1","v1.0.17","HANDOVER_v1.0.18.1.md","HANDOVER_{version}.md","HANDOVER_OR_LEDGER",".md","3362","24","dae9c451db45db0a968ec5172db20381acf53eaeaff378900e811ee7a8dc4d8a","dae9c451db45db0a968ec5172db20381acf53eaeaff378900e811ee7a8dc4d8a","d68a87137bf0d7c7a3ff84c86057767b7430514d01e7ec58ce627ea8c72c5f11","True","False","False","False"
"v1.0.18.1","v1.0.17","plot_dqdv.py","plot_dqdv.py","SUPPORT_CODE",".py","5567","136","e64b81188120cea10812e59f4cc69296bceae3808df3a0280266a9dcb352c7d1","e64b81188120cea10812e59f4cc69296bceae3808df3a0280266a9dcb352c7d1","5d1580d0ffd94e8251976dbcac19c164dc3001f4be90b95783582ab5c9e6340b","True","False","False","True"
"v1.0.18.1","v1.0.17","sample_test_v1018_1.py","sample_test_v1018_1.py","TEST_OR_EXAMPLE",".py","6406","125","8e2891f53b3cf9ee0c691999b9c24b37c727beeecfc98d6472cc7f9642ff7e38","8e2891f53b3cf9ee0c691999b9c24b37c727beeecfc98d6472cc7f9642ff7e38","0dc664e96237fe1d29fb4e9bc3baffd6854f9c314210ea0794e6099bc2ec9ea4","False","False","False","False"
"v1.0.18.1","v1.0.17","test_regression_graphite.py","test_regression_graphite.py","TEST_OR_EXAMPLE",".py","3697","86","2a36d1fa1dd5ee857184581ed0ffdd2c7a63b03165f119f5a7f1bc782ad3f5f4","2a36d1fa1dd5ee857184581ed0ffdd2c7a63b03165f119f5a7f1bc782ad3f5f4","b0f6672f6d555d7f016c10868d5f35121afa2ef73b939e60c92ec588f7bac508","True","False","False","True"
"v1.0.18.2","v1.0.18.1","Anode_Fit_v1.0.18.2.py","Anode_Fit_{version}.py","MAIN_CODE",".py","58042","976","d11979540122aea8eb1c6b01053ea81916f2302ee427a87436bbfa8ea7b33da6","d11979540122aea8eb1c6b01053ea81916f2302ee427a87436bbfa8ea7b33da6","b2274dbe1d5dcb05fa3b02ddad03856fb6e7a05e892fdf8ed2b0a52cede0cb1e","True","False","False","False"
